#1=utilise la prise de vue. 0=n'utilise pas (ennuagement)
saisonVege;date;T31UFP;T31UFQ;T31UFR;T31UGP;T31UGQ;T31UGR;T32ULU;T32ULV;
2018;2018-08-23;1;0;0;0;1;0;0;1
2018;2018-08-26;1;0;0;0;0;0;0;0
2018;2018-09-02;1;0;0;0;0;0;0;0
2018;2018-09-12;0;0;0;1;1;1;1;1
2018;2018-09-17;1;0;0;1;0;0;1;0
2018;2018-09-18;1;0;1;0;0;1;0;0
2018;2018-09-20;1;0;0;1;1;0;1;1
2018;2018-09-22;1;0;0;0;0;0;0;0
2018;2018-09-25;1;1;0;1;1;0;1;1
2018;2018-09-27;1;0;0;1;1;1;1;1
2018;2018-09-30;1;1;1;1;1;1;1;1
2018;2018-10-05;1;1;1;1;1;1;1;1
2018;2018-10-08;0;1;1;0;0;0;0;0
2018;2018-10-10;1;1;1;1;1;1;1;1
2018;2018-10-12;0;0;0;1;1;1;1;1
2018;2018-10-13;1;1;1;0;0;1;0;0
2018;2018-10-15;0;0;0;1;1;1;1;1
2018;2018-10-18;1;1;0;0;0;0;0;0
2018;2018-10-20;1;1;0;1;1;0;1;1
2018;2018-10-22;1;0;0;1;1;0;1;1
2018;2018-11-04;0;1;1;0;0;0;0;0
2018;2018-11-14;1;0;0;0;0;0;0;0
2018;2018-11-16;0;0;0;0;0;1;0;0
2018;2018-11-17;0;1;1;0;0;1;0;0
2018;2018-11-22;1;1;0;0;0;0;0;0
2018;2018-12-12;1;1;0;0;0;0;0;0
2018;2018-12-26;0;0;0;0;0;1;0;0
2019;2019-01-21;0;1;1;0;0;1;0;0
2019;2019-02-05;1;0;0;0;0;0;0;0
2019;2019-02-14;1;0;0;1;1;1;1;1
2019;2019-02-15;1;1;1;0;0;1;0;0
2019;2019-02-17;1;1;1;1;0;0;1;0
2019;2019-02-22;0;1;0;0;0;0;0;0
2019;2019-02-24;1;0;0;1;1;1;1;1
2019;2019-02-25;1;1;1;0;0;1;0;0
2019;2019-02-27;1;1;1;1;1;1;1;1
2019;2019-03-19;0;1;0;0;0;1;0;0
2019;2019-03-21;1;0;0;1;1;1;1;1
2019;2019-03-22;1;0;0;0;0;0;0;0
2019;2019-03-24;1;0;0;1;1;0;1;1
2019;2019-03-29;1;1;1;1;1;1;1;1
2019;2019-03-31;1;0;0;1;1;0;1;1
2019;2019-04-01;1;1;1;0;0;1;0;0
2019;2019-04-11;1;1;1;0;0;1;0;0
2019;2019-04-15;1;0;0;1;1;1;1;1
2019;2019-04-18;1;1;1;1;1;1;1;1
2019;2019-04-20;1;0;0;1;1;1;1;1
2019;2019-04-21;0;0;1;0;0;1;0;0
2019;2019-04-30;0;0;0;0;0;1;0;0
2019;2019-05-01;1;1;0;0;0;1;0;0
2019;2019-05-13;1;1;1;0;0;1;0;0
2019;2019-05-15;1;0;0;1;1;1;1;1
2019;2019-05-23;1;0;0;1;0;0;1;0
2019;2019-06-02;1;1;1;1;1;1;1;1
2019;2019-06-04;1;0;0;1;1;1;1;1
2019;2019-06-07;0;0;0;0;0;0;1;0
2019;2019-06-17;1;0;0;1;0;0;1;0
2019;2019-06-19;1;0;0;0;0;0;0;0
2019;2019-06-24;0;0;0;0;0;1;0;0
2019;2019-06-25;1;1;0;0;0;1;0;0
2019;2019-06-27;1;1;1;1;1;1;1;1
2019;2019-06-29;1;0;0;1;1;1;1;1
2019;2019-06-30;1;1;1;0;0;0;0;0
2019;2019-07-02;1;1;0;1;1;0;1;1
2019;2019-07-04;1;0;0;1;1;1;1;1
2019;2019-07-05;1;1;1;0;0;0;0;0
2019;2019-07-09;1;0;0;1;0;0;0;0
2019;2019-07-10;1;1;1;0;0;1;0;0
2019;2019-07-17;1;1;1;1;0;0;1;0
2019;2019-07-22;1;0;0;0;0;0;0;0
2019;2019-07-24;1;0;0;1;1;1;1;1
2019;2019-07-25;1;1;1;0;0;1;0;0
2019;2019-07-29;0;0;0;0;1;1;0;1
2019;2019-08-01;1;0;0;1;0;0;1;0
2019;2019-08-04;0;1;0;0;0;0;0;0
2019;2019-08-18;0;0;0;0;0;0;1;0
2019;2019-08-21;1;0;0;1;0;0;1;0
2019;2019-08-23;1;0;0;1;1;1;1;1
2019;2019-08-24;1;1;1;0;0;1;0;0
2019;2019-08-26;1;1;0;1;1;1;1;1
2019;2019-08-28;1;0;0;1;0;0;1;0
2019;2019-08-31;1;1;1;1;1;1;1;1
2019;2019-09-03;1;1;0;0;0;0;0;0
2019;2019-09-10;1;0;0;0;0;0;0;0
2019;2019-09-12;1;0;0;1;0;0;1;0
2019;2019-09-15;1;1;1;1;1;1;1;1
2019;2019-09-18;0;1;0;0;0;0;0;0
2019;2019-09-20;1;1;1;1;1;1;1;1
2019;2019-10-12;0;0;0;0;0;1;0;0
2019;2019-10-13;0;0;0;0;0;1;0;0
2019;2019-12-02;1;1;0;0;0;0;0;0
2019;2019-12-04;1;1;1;1;1;1;1;1
2019;2019-12-19;1;0;0;1;1;1;0;0
2019;2019-12-29;1;1;0;1;1;0;1;1
2020;2020-01-05;0;0;0;1;0;0;0;0
2020;2020-01-06;1;1;1;0;0;1;0;0
2020;2020-01-16;1;1;0;0;0;0;0;0
2020;2020-01-20;1;0;0;1;1;0;1;1
2020;2020-01-21;1;1;1;0;0;1;0;0
2020;2020-01-26;1;0;0;0;0;0;0;0
2020;2020-02-07;1;1;1;1;1;1;1;1
2020;2020-02-15;1;0;0;0;0;0;0;0
2020;2020-02-22;1;0;0;0;0;0;0;0
2020;2020-03-15;1;0;0;1;0;0;1;0
2020;2020-03-16;0;0;1;0;0;1;0;0
2020;2020-03-20;0;0;0;0;1;1;1;1
2020;2020-03-25;1;0;0;1;1;1;1;1
2020;2020-03-26;1;1;1;0;0;1;0;0
2020;2020-03-28;1;1;1;1;1;1;1;1
2020;2020-03-30;1;0;0;1;1;1;0;1
2020;2020-03-31;1;0;0;0;0;0;0;0
2020;2020-04-02;1;1;0;1;1;1;1;1
2020;2020-04-04;1;0;0;1;1;1;1;1
2020;2020-04-05;1;1;1;0;0;1;0;0
2020;2020-04-07;1;1;0;1;1;1;1;1
2020;2020-04-09;1;0;0;0;0;0;0;0
2020;2020-04-10;1;1;1;0;0;1;0;0
2020;2020-04-12;0;0;1;1;0;1;0;0
2020;2020-04-14;1;0;0;1;1;0;1;1
2020;2020-04-15;1;1;0;0;0;0;0;0
2020;2020-04-17;0;1;1;1;1;1;1;1
2020;2020-04-20;1;1;1;0;0;1;0;0
2020;2020-04-22;1;1;1;1;1;1;1;1
2020;2020-04-25;0;1;1;0;0;1;0;0
2020;2020-04-27;1;0;0;1;1;0;1;1
2020;2020-05-05;0;0;0;0;0;1;0;0
2020;2020-05-07;1;1;1;1;1;1;1;1
2020;2020-05-15;1;1;1;0;0;1;0;0
2020;2020-05-17;1;1;1;1;1;1;1;0
2020;2020-05-19;1;0;0;1;1;0;1;1
2020;2020-05-20;1;1;1;0;0;1;0;0
2020;2020-05-27;1;1;1;1;1;1;1;1
2020;2020-05-29;1;0;0;1;0;0;1;0
2020;2020-05-30;1;1;1;0;0;0;0;0
2020;2020-06-01;1;1;1;1;1;1;1;1
2020;2020-06-23;1;0;0;1;1;1;1;1
2020;2020-06-24;1;1;1;0;0;1;0;0
2020;2020-06-26;0;0;0;0;0;1;0;0
2020;2020-07-09;1;0;0;0;0;0;0;0
2020;2020-07-21;0;1;1;0;1;1;0;1
2020;2020-07-23;1;0;0;1;1;1;1;1
2020;2020-07-29;1;1;0;0;0;0;0;0
2020;2020-07-31;1;1;1;1;1;1;1;1
2020;2020-08-05;1;1;1;1;1;1;1;1
2020;2020-08-07;1;0;0;1;1;1;1;1
2020;2020-08-08;1;1;1;0;0;0;0;0
2020;2020-08-12;1;0;0;0;0;1;0;0
2020;2020-08-20;1;1;0;1;1;0;1;1
2020;2020-09-04;0;0;0;1;0;0;1;0
2020;2020-09-07;0;1;0;0;0;0;0;0
2020;2020-09-09;0;0;0;1;0;0;1;0
2020;2020-09-11;1;0;0;0;1;0;0;1
2020;2020-09-12;1;1;1;0;0;1;0;0
2020;2020-09-14;1;1;1;1;1;0;1;0
2020;2020-09-16;1;0;0;1;0;0;0;0
2020;2020-09-17;1;1;1;0;0;1;0;0
2020;2020-09-19;0;0;1;0;0;1;0;1
2020;2020-09-21;1;0;0;0;1;1;1;1
2020;2020-09-22;1;1;1;0;0;1;0;0
2020;2020-10-19;0;0;0;1;0;0;1;0
2020;2020-10-31;0;0;0;1;1;1;0;1
2020;2020-11-05;1;0;0;1;1;0;1;1
2020;2020-11-06;0;1;1;0;0;1;0;0
2020;2020-11-18;1;1;1;1;1;1;1;1
2020;2020-11-21;1;1;0;0;0;0;0;0
2020;2020-11-25;0;0;0;1;1;0;0;0
2020;2020-11-26;0;1;0;0;0;0;0;0
2020;2020-11-28;1;1;1;0;0;1;0;0
2020;2020-12-10;1;0;0;1;0;0;0;0
2020;2020-12-18;0;1;1;0;0;0;0;0
2021;2021-01-10;1;1;0;0;0;0;0;0
2021;2021-01-15;0;1;0;0;0;0;0;0
2021;2021-02-11;1;0;0;1;0;0;1;0
2021;2021-02-14;1;1;0;0;0;0;0;0
2021;2021-02-21;1;1;1;1;1;1;1;1
2021;2021-02-23;0;0;0;1;1;1;1;1
2021;2021-02-24;1;1;1;0;0;1;0;0
2021;2021-02-28;1;0;0;1;1;1;1;1
2021;2021-03-01;1;1;1;0;0;1;0;0
2021;2021-03-03;0;0;1;0;0;1;0;0
2021;2021-03-06;1;1;1;0;0;1;0;0
2021;2021-03-08;0;0;0;1;0;0;1;0
2021;2021-03-23;1;1;0;1;0;0;0;0
2021;2021-03-28;1;1;0;1;1;0;1;0
2021;2021-03-30;1;0;0;1;1;1;1;1
2021;2021-03-31;1;1;1;0;0;1;0;0
2021;2021-04-02;1;1;0;1;1;0;1;1
2021;2021-04-04;1;0;0;1;0;0;1;0
2021;2021-04-17;0;0;0;0;0;1;0;0
2021;2021-04-22;1;0;1;0;0;0;0;0
2021;2021-04-24;1;0;0;1;0;0;1;0
2021;2021-04-25;1;1;1;0;0;1;0;0
2021;2021-04-27;1;1;1;1;1;1;1;1
2021;2021-05-29;1;0;0;1;0;0;1;0
2021;2021-05-30;1;1;1;0;0;1;0;0
2021;2021-06-01;1;1;1;1;1;1;1;1
2021;2021-06-13;1;0;0;1;1;1;1;1
2021;2021-06-14;1;1;1;0;0;1;0;0
2021;2021-06-16;1;1;0;1;1;0;1;1
2021;2021-06-19;0;1;0;0;0;0;0;0
2021;2021-07-18;1;0;0;1;1;1;1;1
2021;2021-07-19;1;1;1;0;0;1;0;0
2021;2021-07-21;1;1;1;1;1;1;1;1
2021;2021-07-23;0;0;0;0;1;0;1;1
2021;2021-08-12;1;0;0;0;0;0;0;0
2021;2021-08-25;1;1;0;0;1;0;1;1
2021;2021-09-01;1;0;0;1;0;0;1;0
2021;2021-09-02;1;1;1;0;0;0;0;0
2021;2021-09-04;0;1;1;1;1;1;1;1
2021;2021-09-06;1;0;0;1;1;1;1;1
2021;2021-09-07;1;0;0;0;0;0;0;0
2021;2021-09-21;1;0;0;0;0;0;0;0
2021;2021-09-22;1;0;0;0;0;0;0;0
2021;2021-09-24;1;1;0;1;0;0;1;0
2021;2021-10-01;1;0;0;1;1;1;0;1
2021;2021-10-09;1;1;1;1;1;1;1;1
2021;2021-10-14;1;1;0;1;1;0;1;0
2021;2021-10-24;1;1;1;1;1;1;1;1
2021;2021-10-29;1;1;1;0;0;0;0;0
2021;2021-11-11;0;0;0;0;0;1;0;0
2021;2021-11-23;1;1;1;1;1;1;1;1
2021;2021-12-18;1;1;0;1;0;0;0;0
2021;2021-12-21;0;1;1;0;0;1;0;0
2022;2022-01-12;1;1;0;1;1;0;1;1
2022;2022-01-14;1;0;0;1;1;1;1;1
2022;2022-01-15;1;1;1;0;0;1;0;0
2022;2022-01-24;1;0;0;1;1;0;1;1
2022;2022-01-25;0;0;1;0;0;1;0;0
2022;2022-01-30;0;1;0;0;0;0;0;0
2022;2022-02-08;1;0;0;0;0;0;0;0
2022;2022-02-09;1;1;1;0;0;0;0;0
2022;2022-02-13;0;0;0;0;0;0;1;0
2022;2022-02-23;0;0;0;0;1;1;0;1
2022;2022-02-26;1;1;0;0;0;0;0;0
2022;2022-02-28;1;0;0;1;1;1;1;1
2022;2022-03-03;0;1;1;1;1;1;1;1
2022;2022-03-05;1;0;0;1;1;1;1;1
2022;2022-03-06;1;1;1;0;0;1;0;0
2022;2022-03-08;1;1;1;1;1;1;1;1
2022;2022-03-10;1;0;0;1;1;1;1;1
2022;2022-03-11;0;0;1;0;0;0;0;0
2022;2022-03-13;0;0;0;0;0;1;0;0
2022;2022-03-18;0;0;1;0;0;1;0;0
2022;2022-03-20;1;0;0;1;0;0;1;0
2022;2022-03-21;1;1;1;0;0;1;0;0
2022;2022-03-23;1;1;1;1;1;1;1;1
2022;2022-03-25;1;0;0;1;1;1;1;1
2022;2022-03-26;1;1;1;0;0;1;0;0
2022;2022-03-28;1;0;0;1;1;1;1;1
2022;2022-04-04;1;0;0;1;0;0;0;0
2022;2022-04-17;1;1;1;1;1;1;1;1
2022;2022-04-20;0;1;1;0;0;1;0;0
2022;2022-04-22;1;1;0;1;1;0;1;1
2022;2022-05-09;1;0;0;1;1;0;1;1
2022;2022-05-14;1;0;0;0;0;1;1;1
2022;2022-05-15;0;1;0;0;0;1;0;0
2022;2022-05-17;1;0;0;0;0;0;0;0
2022;2022-06-01;0;1;0;0;1;0;0;1
2022;2022-06-04;1;1;0;0;0;0;0;0
2022;2022-06-11;1;0;0;1;0;0;1;0
2022;2022-06-13;1;0;0;1;0;0;1;0
2022;2022-06-14;0;0;0;0;0;1;0;0
2022;2022-06-16;0;1;1;1;1;1;1;1
2022;2022-06-18;1;0;0;1;1;1;1;1
2022;2022-06-19;1;0;0;0;0;0;0;0
2022;2022-06-23;1;0;0;0;0;0;1;0
2022;2022-06-28;0;0;0;0;1;0;0;1
2022;2022-07-03;1;0;0;1;1;0;1;1
2022;2022-07-04;0;1;0;0;0;0;0;0
2022;2022-07-06;1;0;0;0;0;0;0;1
2022;2022-07-08;1;0;0;1;1;1;1;1
2022;2022-07-11;1;1;0;1;0;0;1;0
2022;2022-07-13;0;0;0;1;0;0;1;0
2022;2022-07-14;0;1;0;0;0;0;0;0
2022;2022-07-16;1;1;0;1;0;0;1;0
2022;2022-07-18;1;0;0;1;1;0;1;0
2022;2022-07-19;1;1;1;0;0;1;0;0
2022;2022-07-24;1;1;1;0;0;1;0;0
2022;2022-07-31;1;1;0;0;1;1;0;1
2022;2022-08-02;1;0;0;0;0;0;0;0
2022;2022-08-03;1;1;1;0;0;1;0;0
2022;2022-08-07;1;0;0;1;1;1;1;1
2022;2022-08-08;1;0;1;0;0;1;0;0
2022;2022-08-10;1;1;1;1;1;1;1;1
2022;2022-08-12;1;0;0;1;1;1;1;1
2022;2022-08-13;1;1;1;0;0;1;0;0
2022;2022-08-22;1;0;0;1;1;0;1;1
2022;2022-08-25;0;0;0;1;1;1;1;1
2022;2022-08-28;0;0;0;0;0;1;0;0
2022;2022-09-02;0;0;1;0;0;1;0;0
2022;2022-09-04;0;0;0;1;1;0;0;0
2022;2022-09-06;0;0;0;0;1;1;0;1
2022;2022-09-12;1;0;0;0;0;0;0;0
2022;2022-09-22;1;1;1;0;0;1;0;0
2022;2022-10-04;0;0;0;1;1;1;1;1
2022;2022-10-06;0;0;0;0;0;1;0;0
2022;2022-10-09;1;1;1;1;1;1;1;1
2022;2022-10-12;1;1;0;0;0;0;0;0
2022;2022-10-22;1;1;0;0;0;0;0;0
2022;2022-10-26;1;0;0;1;1;0;1;0
2022;2022-11-01;1;0;0;0;0;1;0;0
2022;2022-11-13;0;1;1;0;1;1;0;1
2022;2022-11-23;0;0;0;1;1;0;1;1
2022;2022-12-16;1;1;0;0;0;0;0;0
T31UFP;Seasontotal;296
T31UFP;Season2015;1
T31UFP;Season2016;25
T31UFP;Season2017;22
T31UFP;Season2018;51
T31UFP;Season2019;65
T31UFP;Season2020;51
T31UFP;Season2021;46
T31UFP;Season2022;35
T31UFQ;Seasontotal;198
T31UFQ;Season2015;1
T31UFQ;Season2016;19
T31UFQ;Season2017;15
T31UFQ;Season2018;34
T31UFQ;Season2019;38
T31UFQ;Season2020;39
T31UFQ;Season2021;32
T31UFQ;Season2022;20
T31UFR;Seasontotal;152
T31UFR;Season2015;2
T31UFR;Season2016;14
T31UFR;Season2017;14
T31UFR;Season2018;30
T31UFR;Season2019;26
T31UFR;Season2020;30
T31UFR;Season2021;25
T31UFR;Season2022;11
T31UGP;Seasontotal;200
T31UGP;Season2015;2
T31UGP;Season2016;19
T31UGP;Season2017;13
T31UGP;Season2018;37
T31UGP;Season2019;40
T31UGP;Season2020;35
T31UGP;Season2021;32
T31UGP;Season2022;22
T31UGQ;Seasontotal;177
T31UGQ;Season2015;1
T31UGQ;Season2016;16
